Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
137,38.4,29.3,28.1,26.7,70.1,2.7,0,31.9,38.46363636
137.1,38.5,29.1,28.1,26.6,70.7,2,0,31.9,38.48181818
137.2,38.5,29.1,28.1,26.6,70.5,1.7,0,31.9,38.51818182
137.3,38.7,29.2,28.2,26.6,71.1,2.5,0,32.2,38.55454545
137.4,38.6,29.2,28.1,26.6,70.5,1.6,0,32.2,38.57272727
137.5,38.6,29.2,28.1,26.6,70.8,1.9,0,32.2,38.59090909
137.6,38.6,29.2,28.2,26.7,70.5,2.4,0,32.2,38.60909091
137.7,38.7,29.3,28.2,26.7,70.5,2.4,0,32.2,38.61818182
137.8,38.7,29.3,28.2,26.7,70.4,1.9,0,32.2,38.62727273
137.9,38.6,29.2,28.2,26.5,70.4,2,0,32.2,38.61818182
138,38.6,29.2,28.1,26.6,70.5,2,0,32.2,38.62727273
138.1,38.6,29.2,28.1,26.6,70.4,1.9,0,32.2,38.63636364
138.2,38.6,29.2,28.2,26.6,70.8,2.4,0,32.2,38.64545455
138.3,38.6,29.2,28,26.5,70.4,1.7,0,32.2,38.65454545
138.4,38.6,29.2,28,26.5,70.5,2.4,0,32.5,38.66363636
138.5,38.7,29.2,28.2,26.6,70.4,2,0,32.5,38.69090909
138.6,38.7,29.2,28.2,26.6,70.8,1.6,0,32.5,38.71818182
138.7,38.7,29.2,28.2,26.6,70.8,1.6,0,32.5,38.74545455
138.8,38.8,29.3,28.2,26.7,71.1,2,0,32.5,38.75454545
138.9,38.8,29.3,28.2,26.7,71,2,0,32.5,38.78181818
139,38.9,29.3,28.3,26.7,70.5,1.7,0,32.5,38.80909091
139.1,38.9,29.1,28.2,26.6,70.7,2.5,0,32.5,38.80909091
139.2,38.9,29.1,28.2,26.6,70.8,2,0,32.5,38.83636364
139.3,38.7,29.2,28.1,26.5,70.5,1.9,0,32.5,38.86363636
139.4,38.9,29.3,28.3,26.8,70.8,0.7,0,32.8,38.87272727
139.5,38.9,29.3,28.3,26.8,71.9,1.9,0,32.8,38.88181818
139.6,38.7,29.2,28.1,26.5,71.9,1.9,0,32.8,38.88181818
139.7,39,29.2,28.2,26.6,70.5,2,0,32.8,38.89090909
139.8,39,29.2,28.2,26.6,70.4,2.5,0,32.8,38.9
139.9,38.9,29.2,28.2,26.6,70.5,2.2,0,32.8,38.93636364
140,38.9,29.2,28.2,26.6,70.5,2.4,0,32.8,38.92727273
140.1,38.9,29.2,28,26.6,70.7,2.4,0,32.8,38.91818182
140.2,39,29.3,28.2,26.7,70.8,1.9,0,32.8,38.93636364
140.3,39,29.3,28.2,26.7,70.7,2,0,32.8,38.92727273
140.4,39.1,29.3,28.2,26.6,71,2.4,0,33.1,38.91818182
140.5,38.8,29.3,28.3,26.6,71,2.4,0,33.1,38.92727273
140.6,38.8,29.3,28.3,26.6,71,2,0,33.1,38.93636364
140.7,38.9,29.2,28.1,26.5,70.7,2.8,0,33.1,38.93636364
140.8,38.9,29.2,28.1,26.5,70.8,2.4,0,33.1,38.95454545
140.9,38.9,29.4,28.2,26.7,70.8,1.7,0,33.1,38.97272727
141,39,29.3,28.3,26.7,70.7,1.9,0,33.1,38.97272727
141.1,39,29.3,28.3,26.7,71,1.7,0,33.1,38.99090909
141.2,38.9,29.2,28.2,26.5,70.8,2.2,0,33.1,39.00909091
141.3,39.2,29.2,28.1,26.6,70.5,2.2,0,33.1,39.01818182
141.4,39.2,29.2,28.1,26.6,70.2,2,0,33.4,39.02727273
141.5,39.1,29.1,28.2,26.6,70.2,2,0,33.4,39.03636364
141.6,39,29.1,28.2,26.6,71.6,1.9,0,33.4,39.04545455
141.7,39,29.2,28.2,26.6,71.3,2.4,0,33.4,39.05454545
141.8,39,29.2,28.2,26.6,70.7,2,0,33.4,39.07272727
141.9,39,29.1,28,26.5,70.5,2,0,33.4,39.06363636
142,39,29.1,28,26.5,70.7,2,0,33.4,39.05454545
142.1,39.1,29.2,28.3,26.6,71,2.7,0,33.4,39.04545455
142.2,39.1,29.2,28.3,26.6,70.7,1.4,0,33.4,39.06363636
142.3,39.1,29.3,28.2,26.8,70.7,2,0,33.4,39.08181818
142.4,39.1,29.3,28.2,26.6,70.5,1.7,0,33.7,39.1
142.5,39.1,29.3,28.2,26.6,70.8,2.4,0,33.7,39.11818182
142.6,39,29.2,28.2,26.6,70.5,2.5,0,33.7,39.13636364
142.7,39.2,29.2,28.2,26.7,70.5,2.2,0,33.7,39.14545455
142.8,39.2,29.2,28.2,26.7,70.5,2,0,33.7,39.15454545
142.9,39.2,29.1,28.1,26.6,70.8,2.2,0,33.7,39.16363636
143,39.2,29.2,28.1,26.7,70.5,1.6,0,33.7,39.17272727
143.1,39.2,29.2,28.1,26.7,70.7,2.2,0,33.7,39.18181818
143.2,39.2,29.3,28.2,26.6,71,2.4,0,33.7,39.2
143.3,39.2,29,28.2,26.7,70.1,2,0,33.7,39.2
143.4,39.2,29,28.2,26.7,70.1,2,0,34,39.2
143.5,39.2,29.3,28.2,26.6,70.8,3,0,34,39.2
143.6,39.2,29.2,28.2,26.7,70.8,1.7,0,34,39.19090909
143.7,39.2,29.2,28.2,26.7,71.6,1.9,0,34,39.18181818
143.8,39.2,29.2,28.1,26.6,71,1.9,0,34,39.19090909
143.9,39.2,29.2,28.1,26.6,70.5,2,0,34,39.18181818
144,39.2,29.2,28.2,26.6,71,2,0,34,39.17272727
144.1,39.1,29.1,28,26.5,71,2,0,34,39.16363636
144.2,39.1,29.1,28,26.5,70.8,1.7,0,34,39.17272727
144.3,39.3,29.4,28.2,26.7,70.8,1.7,0,34,39.18181818
144.4,39.1,29.1,28.1,26.5,70.8,2,0,34.3,39.18181818
144.5,39.1,29.1,28.1,26.5,70.5,2.4,0,34.3,39.2
144.6,39.1,29.3,28.2,26.6,70.7,2.2,0,34.3,39.21818182
144.7,39.3,29.2,28.2,26.7,70.8,2.2,0,34.3,39.22727273
144.8,39.3,29.2,28.2,26.7,70.8,1.9,0,34.3,39.23636364
144.9,39.2,29.2,28.2,26.5,71.1,2.7,0,34.3,39.24545455
145,39.4,29.2,28.2,26.7,71,2.5,0,34.3,39.28181818
145.1,39.4,29.2,28.2,26.7,70.8,2.2,0,34.3,39.31818182
145.2,39.2,29.2,28.2,26.7,70.7,2.4,0,34.3,39.36363636
145.3,39.2,29.2,28.2,26.7,70.7,2.4,0,34.3,39.38181818
145.4,39.4,29.2,28.2,26.6,71,1.4,0,34.5,39.4
145.5,39.5,29.1,28.2,26.6,70.8,2.2,0,34.5,39.43636364
145.6,39.5,29.1,28.2,26.6,70.5,2,0,34.5,39.43636364
145.7,39.6,29.2,28.1,26.7,71.1,2.7,0,34.5,39.43636364
145.8,39.5,29.2,28.2,26.6,71.1,2,0,34.5,39.46363636
145.9,39.5,29.2,28.2,26.6,71,2,0,34.5,39.49090909
146,39.6,29.1,28.1,26.6,71.9,1.9,0,34.5,39.50909091
146.1,39.4,29.2,28.1,26.6,70.7,2,0,34.5,39.51818182
146.2,39.4,29.2,28.1,26.6,70.7,2,0,34.5,39.52727273
146.3,39.5,29.1,28.2,26.6,71,2.2,0,34.5,39.51818182
146.4,39.5,29.1,28.2,26.6,71,2.4,0,34.7,39.53636364
146.5,39.6,29.1,28.3,26.6,71.1,2.4,0,34.7,39.55454545
146.6,39.6,29.2,28.2,26.7,70.8,1.9,0,34.7,39.53636364
146.7,39.6,29.2,28.2,26.7,70.7,2.4,0,34.7,39.55454545
146.8,39.5,29.2,28.2,26.6,71.3,2,0,34.7,39.57272727
146.9,39.7,29.2,28.1,26.7,70.8,2.2,0,34.7,39.58181818
147,39.7,29.2,28.1,26.7,70.8,2,0,34.7,39.59090909
147.1,39.4,29.2,28.1,26.6,70.4,2.2,0,34.7,39.59090909
147.2,39.6,29.3,28.3,26.7,70.5,2.2,0,34.7,39.59090909
147.3,39.6,29.3,28.3,26.7,70.8,2.5,0,34.7,39.59090909
147.4,39.6,29.2,28.1,26.6,70.7,2.2,0,34.9,39.60909091
147.5,39.6,29.1,28.2,26.6,70.8,1.6,0,34.9,39.60909091
147.6,39.6,29.1,28.2,26.6,70.2,2.4,0,34.9,39.60909091
147.7,39.6,29.3,28.2,26.6,71.7,1.6,0,34.9,39.61818182
147.8,39.6,29.3,28.2,26.6,71.1,2.4,0,34.9,39.62727273
147.9,39.7,29.2,28.2,26.6,70.8,2.2,0,34.9,39.63636364
148,39.7,29.3,28.2,26.6,71.3,2.7,0,34.9,39.65454545
148.1,39.7,29.3,28.2,26.6,71.3,2.7,0,34.9,39.66363636
148.2,39.5,29.2,28.2,26.6,70.7,2.2,0,34.9,39.67272727
148.3,39.7,29.1,28.3,26.6,70.4,1.7,0,34.9,39.67272727
148.4,39.7,29.1,28.3,26.6,71.1,2,0,35.1,39.67272727
148.5,39.8,29.2,28.3,26.7,70.8,2.5,0,35.1,39.68181818
148.6,39.7,29.2,28.2,26.7,71.4,2.2,0,35.1,39.69090909
148.7,39.7,29.2,28.2,26.7,70.4,2.2,0,35.1,39.7
148.8,39.6,29.1,28.2,26.6,70.8,1.9,0,35.1,39.72727273
148.9,39.6,29.1,28.2,26.6,71.1,3.1,0,35.1,39.71818182
149,39.8,29.2,28.3,26.7,70.5,2.2,0,35.1,39.70909091
149.1,39.8,29.2,28.2,26.7,70.5,2.2,0,35.1,39.7
149.2,39.8,29.2,28.2,26.7,71.1,1.9,0,35.1,39.7
149.3,39.8,29.1,28.1,26.6,70.8,2,0,35.1,39.7
149.4,39.6,29.1,28.1,26.6,71.1,2,0,35.3,39.70909091
149.5,39.6,29.1,28.1,26.6,70.7,2,0,35.3,39.71818182
149.6,39.7,29.2,28.2,26.6,70.8,1.9,0,35.3,39.70909091
149.7,39.7,29.2,28.2,26.6,71.1,2.5,0,35.3,39.70909091
149.8,39.7,29.2,28.2,26.7,70.5,2.8,0,35.3,39.70909091
149.9,39.7,29,28.1,26.5,70.8,2.4,0,35.3,39.71818182
150,39.7,29,28.1,26.5,70.8,2.4,0,35.3,39.74545455
150.1,39.7,29.2,28.3,26.6,70.7,2.4,0,35.3,39.78181818
150.2,39.8,29.2,28.3,26.7,71.1,1.9,0,35.3,39.79090909
150.3,39.8,29.2,28.3,26.7,71.1,2.2,0,35.3,39.8
150.4,39.9,29.1,28.2,26.6,71.1,2,0,35.5,39.8
150.5,39.9,29.1,28.2,26.6,70.8,1.9,0,35.5,39.80909091
150.6,40,29.2,28.3,26.7,70.8,2.2,0,35.5,39.81818182
150.7,39.8,29.2,28.3,26.7,71,1.9,0,35.5,39.82727273
150.8,39.8,29.2,28.3,26.7,71.6,2.2,0,35.5,39.82727273
150.9,39.7,29.1,28.2,26.5,70.5,2.4,0,35.5,39.82727273
151,39.8,29.2,28.3,26.6,70.5,2.4,0,35.5,39.80909091
151.1,39.8,29.2,28.3,26.6,70.8,2.4,0,35.5,39.79090909
151.2,39.8,29.1,28.3,26.6,71.4,2.4,0,35.5,39.77272727
151.3,39.8,29.1,28.2,26.6,70.5,1.7,0,35.5,39.76363636
151.4,39.8,29.1,28.2,26.6,70.5,1.9,0,35.7,39.75454545
151.5,39.7,29.1,28.2,26.6,71,2.4,0,35.7,39.75454545
151.6,39.7,29.1,28.2,26.6,71.1,1.7,0,35.7,39.74545455
151.7,39.8,29.3,28.4,26.8,71.1,-0.6,0,35.7,39.73636364
151.8,39.7,29.1,28.2,26.6,70.2,2,0,35.7,39.75454545
151.9,39.7,29.1,28.2,26.6,70.8,2.5,0,35.7,39.74545455
152,39.7,29.2,28.2,26.6,70.8,2.4,0,35.7,39.73636364
152.1,39.7,29.1,28.2,26.5,70.8,2.2,0,35.7,39.74545455
152.2,39.7,29.1,28.2,26.5,71.1,2.2,0,35.7,39.75454545
152.3,40,29.1,28.3,26.7,71,2.7,0,35.7,39.77272727
152.4,39.7,29.2,28.2,26.7,71.1,1.6,0,35.9,39.8
152.5,39.7,29.2,28.2,26.7,71.4,2,0,35.9,39.82727273
152.6,39.8,29.2,28.4,26.6,71.1,1.9,0,35.9,39.84545455
152.7,39.8,29.2,28.4,26.6,71.1,2,0,35.9,39.87272727
152.8,40,29.1,28.3,26.7,71,2.7,0,35.9,39.9
152.9,40,29.2,28.3,26.7,71,2.7,0,35.9,39.89090909
153,40,29.2,28.3,26.7,70.8,2,0,35.9,39.91818182
153.1,39.9,29.2,28.1,26.5,70.8,2.4,0,35.9,39.94545455
153.2,40,29.3,28.3,26.8,71.3,1.7,0,35.9,39.96363636
153.3,40,29.3,28.3,26.8,71,2.2,0,35.9,39.97272727
153.4,39.9,29.2,28.3,26.6,70.8,2.2,0,36.1,39.96363636
153.5,40,29.3,28.3,26.7,70.7,2.2,0,36.1,39.96363636
153.6,40,29.3,28.3,26.7,70.4,2.2,0,36.1,39.97272727
153.7,40,29.2,28.2,26.6,71,2,0,36.1,39.99090909
153.8,39.9,29.3,28.3,26.6,71,2,0,36.1,40
153.9,39.9,29.3,28.3,26.6,71.1,2.4,0,36.1,40.00909091
154,40,29.2,28.3,26.6,71.1,2.2,0,36.1,40.01818182
154.1,40.1,29.2,28.3,26.6,71.1,2,0,36.1,40.02727273
154.2,40.1,29.2,28.3,26.6,71.1,-0.3,0,36.1,40.03636364
154.3,40.1,29.3,28.3,26.5,71.3,2.4,0,36.1,40.03636364
154.4,40.1,29.3,28.3,26.5,71,1.9,0,36.3,40.05454545
154.5,40,29.2,28.3,26.5,70.8,2.4,0,36.3,40.07272727
154.6,40.1,29.1,28.3,26.7,71,2,0,36.3,40.06363636
154.7,40.1,29.1,28.3,26.7,71,1.9,0,36.3,40.06363636
154.8,40,29.2,28.3,26.7,71,1.9,0,36.3,40.05454545
154.9,40.1,29.2,28.4,26.6,71,2.2,0,36.3,40.04545455
155,40.1,29.2,28.4,26.6,71,2.4,0,36.3,40.02727273
155.1,39.9,29.2,28.3,26.6,71.3,2.2,0,36.3,40.01818182
155.2,40.1,29.2,28.3,26.7,71.7,2,0,36.3,40.00909091
155.3,40,29.2,28.3,26.6,71,2.7,0,36.3,40
155.4,40,29.2,28.3,26.6,71,2.2,0,36.3,40
155.5,39.9,29.1,28.2,26.6,70.8,2.2,0,36.5,39.99090909
155.6,39.9,29.1,28.2,26.6,71.3,2.2,0,36.5,39.99090909
155.7,40,29.1,28.2,26.6,71.1,2.2,0,36.5,40.00909091
155.8,40,29.3,28.3,26.6,71.1,2.2,0,36.5,40
155.9,40,29.3,28.3,26.6,70.5,2.2,0,36.5,40
156,40,29.2,28.2,26.5,71.4,2.2,0,36.5,40
156.1,40.1,29.2,28.2,26.7,70.1,2.2,0,36.5,40.03636364
156.2,40.1,29.2,28.2,26.7,70.7,2,0,36.5,40.06363636
156.3,40,29.2,28.1,26.6,70.8,2.4,0,36.5,40.08181818
156.4,40,29.1,28.2,26.6,71.3,2.2,0,36.5,40.1
156.5,40,29.1,28.2,26.6,71,2.4,0,36.7,40.11818182
156.6,40.3,29.2,28.3,26.6,71.4,2.4,0,36.7,40.13636364
156.7,40.2,29.2,28.1,26.6,71.4,2.4,0,36.7,40.14545455
156.8,40.2,29.2,28.1,26.6,70.8,2.2,0,36.7,40.14545455
156.9,40.2,29.1,28.3,26.7,71.1,1.9,0,36.7,40.15454545
157,40.2,29.1,28.3,26.7,71.1,2,0,36.7,40.16363636
157.1,40.2,29.2,28.3,26.7,70.5,2.2,0,36.7,40.17272727
157.2,40.2,29.2,28.3,26.7,71.1,2.7,0,36.7,40.18181818
157.3,40.1,29.1,28.2,26.7,71.3,2,0,36.7,40.2
157.4,40.1,29.2,28.2,26.6,71.1,2.4,0,36.7,40.2
157.5,40.1,29.2,28.2,26.6,71,2.2,0,36.8,40.2
157.6,40.1,29.2,28.1,26.6,71,2,0,36.8,40.20909091
157.7,40.4,29.1,28.3,26.7,71,2,0,36.8,40.20909091
157.8,40.4,29.1,28.3,26.7,70.8,2.5,0,36.8,40.20909091
157.9,40.2,29.2,28.2,26.6,70.2,2.2,0,36.8,40.22727273
158,40.2,29.2,28.2,26.6,71,1.9,0,36.8,40.25454545
158.1,40.3,29.2,28.2,26.7,70.7,2.2,0,36.8,40.27272727
158.2,40.2,29.1,28.1,26.6,70.4,2.5,0,36.8,40.29090909
158.3,40.2,29.1,28.1,26.6,70.8,2.4,0,36.8,40.27272727
158.4,40.3,29.2,28.3,26.7,70.7,2.4,0,36.8,40.25454545
158.5,40.4,29.2,28.3,26.6,71.1,1.6,0,36.9,40.26363636
158.6,40.3,29.2,28.3,26.7,71.1,1.6,0,36.9,40.26363636
158.7,40.3,29.2,28.3,26.7,71.1,1.6,0,36.9,40.25454545
158.8,40.2,29.2,28.3,26.7,71.3,1.9,0,36.9,40.27272727
158.9,40.2,29.2,28.3,26.7,71.1,2,0,36.9,40.27272727
159,40.3,29.1,28.2,26.7,70.8,2.2,0,36.9,40.26363636
159.1,40.2,29.2,28.2,26.6,70.5,1.9,0,36.9,40.25454545
159.2,40.2,29.2,28.2,26.6,70.7,2,0,36.9,40.25454545
159.3,40.4,29.2,28.3,26.7,71.1,2.5,0,36.9,40.25454545
159.4,40.2,29.2,28.3,26.7,71,1.9,0,36.9,40.28181818
159.5,40.2,29.2,28.3,26.7,71.4,1.9,0,36.9,40.3
159.6,40.3,29.3,28.4,26.7,71.4,1.9,0,36.9,40.30909091
159.7,40.3,29.3,28.4,26.7,70.4,2.5,0,36.9,40.30909091
159.8,40.3,29.1,28.1,26.6,71.3,1.9,0,36.9,40.33636364
159.9,40.5,29.3,28.3,26.7,71.1,2.2,0,36.9,40.34545455
160,40.4,29.2,28.4,26.6,71.1,2.2,0,36.9,40.35454545
160.1,40.4,29.2,28.4,26.6,71,2,0,36.9,40.36363636
160.2,40.2,29.2,28.3,26.7,71.3,2.2,0,36.9,40.36363636
160.3,40.5,29.1,28.3,26.6,70.8,2.2,0,36.9,40.36363636
160.4,40.5,29.1,28.3,26.6,70.8,1.6,0,36.9,40.37272727
160.5,40.3,29.1,28.2,26.5,70.8,1.6,0,36.9,40.36363636
160.6,40.3,29.2,28.3,26.6,70.8,2.2,0,36.9,40.38181818
160.7,40.3,29.2,28.3,26.6,70.7,2,0,36.9,40.4
160.8,40.3,29.1,28.2,26.7,71.1,1.9,0,36.9,40.41818182
160.9,40.4,29.2,28.2,26.6,70.7,2.4,0,36.9,40.40909091
161,40.4,29.2,28.2,26.6,71,2.4,0,36.9,40.4
161.1,40.6,29.2,28.2,26.6,71.1,2,0,36.9,40.40909091
161.2,40.6,29.2,28.2,26.6,71,2,0,36.9,40.41818182
161.3,40.4,29.1,28.1,26.6,70.7,2.5,0,36.9,40.42727273
161.4,40.4,29.2,28.4,26.7,70.7,2.5,0,36.9,40.43636364
161.5,40.4,29.2,28.4,26.7,70.8,2.2,0,36.9,40.44545455
161.6,40.4,29.1,28.2,26.5,71.3,2,0,36.9,40.45454545
161.7,40.4,29.3,28.3,26.6,71,2.4,0,36.9,40.44545455
161.8,40.4,29.3,28.3,26.6,70.8,1.7,0,36.9,40.43636364
161.9,40.4,29.1,28.2,26.6,71,1.7,0,36.9,40.42727273
162,40.5,29.2,28.3,26.7,71,1.9,0,36.9,40.41818182
162.1,40.5,29.2,28.3,26.7,70.8,2,0,36.9,40.40909091
162.2,40.5,29.2,28.4,26.6,70.7,2.5,0,36.9,40.4
162.3,40.5,29.2,28.4,26.6,71.3,2,0,36.9,40.4
162.4,40.3,29.1,28.4,26.7,70.8,2,0,36.9,40.4
162.5,40.3,29.1,28.2,26.6,70.8,2,0,36.9,40.4
162.6,40.3,29.1,28.2,26.6,70.5,2.2,0,36.9,40.4
162.7,40.3,29.1,28.2,26.6,71,2.4,0,36.9,40.4
162.8,40.4,29.1,28.2,26.6,71.4,3,0,36.9,40.37272727
162.9,40.4,29.1,28.2,26.6,70.7,2,0,36.9,40.35454545
163,40.4,29.2,28.3,26.6,71.3,2.2,0,36.9,40.35454545
163.1,40.5,29.3,28.3,26.7,70.8,1.9,0,36.9,40.35454545
163.2,40.5,29.3,28.3,26.7,70.8,2,0,36.9,40.36363636
163.3,40.2,29.1,28.3,26.6,70.8,2,0,36.9,40.37272727
163.4,40.3,29.1,28.3,26.6,70.8,2,0,36.9,40.38181818
163.5,40.3,29.1,28.3,26.6,70.7,2,0,36.9,40.38181818
163.6,40.3,29.1,28.3,26.6,71.1,2.2,0,36.9,40.38181818
163.7,40.4,29.2,28.4,26.6,71,1.9,0,36.9,40.38181818
163.8,40.4,29.2,28.4,26.6,71.4,2.2,0,36.9,40.37272727
163.9,40.5,29.2,28.4,26.7,71,3.1,0,36.9,40.39090909
164,40.4,29.2,28.2,26.7,71.1,1.7,0,36.9,40.39090909
164.1,40.4,29.2,28.2,26.7,71.3,2,0,36.9,40.39090909
164.2,40.5,29.2,28.3,26.7,71.3,2,0,36.9,40.40909091
164.3,40.4,29.2,28.3,26.7,71.3,2,0,36.9,40.40909091
164.4,40.4,29.2,28.3,26.7,70.8,1.9,0,36.9,40.40909091
164.5,40.3,29.2,28.3,26.7,71.1,2.2,0,36.9,40.40909091
164.6,40.3,29.2,28.3,26.7,71.1,2.8,0,36.9,40.40909091
164.7,40.5,29.2,28.3,26.6,71.1,2,0,36.9,40.40909091
164.8,40.4,29.3,28.4,26.7,71.1,1.9,0,36.9,40.40909091
164.9,40.4,29.3,28.4,26.7,71,2.4,0,36.9,40.41818182
165,40.5,29.1,28.3,26.6,71.1,2.4,0,36.9,40.40909091
165.1,40.4,29.1,28.4,26.7,71.3,1.9,0,36.9,40.42727273
165.2,40.4,29.1,28.4,26.7,71.3,1.9,0,36.9,40.44545455
165.3,40.5,29.2,28.3,26.6,71.1,1.1,0,36.9,40.44545455
165.4,40.5,29.2,28.3,26.6,71,2.4,0,36.9,40.42727273
165.5,40.3,29.2,28.3,26.7,71,2,0,36.9,40.40909091
165.6,40.5,29.3,28.4,26.7,71.1,2,0,36.9,40.41818182
165.7,40.5,29.3,28.4,26.7,70.8,2.5,0,36.9,40.43636364
165.8,40.5,29.2,28.3,26.5,70.8,2.2,0,36.9,40.42727273
165.9,40.2,29,28.1,26.5,71.1,2,0,36.9,40.41818182
166,40.2,29,28.1,26.5,71.4,1.7,0,36.9,40.40909091
166.1,40.6,29.2,28.4,26.7,70.7,2,0,36.9,40.40909091
166.2,40.6,29.2,28.4,26.7,70.7,2,0,36.9,40.40909091
166.3,40.3,29,28.1,26.6,71,1.7,0,36.9,40.40909091
166.4,40.4,29.1,28.2,26.6,70.5,2,0,36.9,40.38181818
166.5,40.4,29.1,28.2,26.6,71.3,3,0,36.9,40.4
166.6,40.3,29.2,28.3,26.7,71.7,1.1,0,36.9,40.41818182
166.7,40.5,29,28.3,26.7,70.8,2,0,36.9,40.4
166.8,40.5,29,28.3,26.7,70.7,1.6,0,36.9,40.39090909
166.9,40.2,29.1,28.3,26.7,70.8,2.2,0,36.9,40.40909091
167,40.4,29.3,28.4,26.7,71.1,2.2,0,36.9,40.4
167.1,40.4,29.3,28.4,26.7,71.1,2.2,0,36.9,40.39090909
167.2,40.4,29.2,28.3,26.7,71,2,0,36.9,40.40909091
167.3,40.5,29.2,28.3,26.7,71.3,2.4,0,36.9,40.4
167.4,40.5,29.2,28.3,26.7,70.8,2,0,36.9,40.39090909
167.5,40.3,29.1,28.2,26.7,70.5,2,0,36.9,40.40909091
167.6,40.3,29.1,28.2,26.7,71.1,2.4,0,36.9,40.39090909
167.7,40.5,29.1,28.3,26.7,71,2.2,0,36.9,40.37272727
167.8,40.4,29.1,28.2,26.6,71,2,0,36.9,40.38181818
167.9,40.4,29.1,28.2,26.6,72.1,1.9,0,36.9,40.36363636
168,40.4,29.1,28.3,26.6,70.7,2.4,0,36.9,40.34545455
168.1,40.2,29.1,28.3,26.6,70.7,2.4,0,36.9,40.35454545
168.2,40.2,29.1,28.3,26.6,71,2,0,36.9,40.36363636
168.3,40.5,29.3,28.3,26.6,71.1,2.7,0,36.9,40.35454545
168.4,40.3,29.1,28.2,26.5,71,2,0,36.9,40.35454545
168.5,40.3,29.1,28.2,26.5,71.1,1.7,0,36.9,40.37272727
168.6,40.4,29.1,28.3,26.7,71,1.7,0,36.9,40.39090909
168.7,40.4,29.1,28.2,26.6,71.1,2.2,0,36.9,40.41818182
168.8,40.4,29.1,28.2,26.6,71,1.7,0,36.9,40.44545455
168.9,40.4,29.1,28.3,26.6,71,2.4,0,36.9,40.42727273
169,40.6,29.2,28.3,26.7,71,2.4,0,36.9,40.43636364
169.1,40.6,29.2,28.3,26.7,70.8,2.4,0,36.9,40.44545455
169.2,40.5,29.1,28.3,26.7,71,1.7,0,36.9,40.44545455
169.3,40.5,29.1,28.3,26.7,70.8,2.4,0,36.9,40.45454545
169.4,40.3,29,28.2,26.5,71.1,2.5,0,36.9,40.46363636
169.5,40.4,29.1,28.3,26.7,70.8,2.4,0,36.9,40.47272727
169.6,40.4,29.1,28.3,26.7,71,2.2,0,36.9,40.44545455
169.7,40.4,29.2,28.4,26.7,71.1,2.4,0,36.9,40.41818182
169.8,40.5,29.1,28.5,26.7,71.1,2.4,0,36.9,40.40909091
169.9,40.5,29.1,28.5,26.7,71,1.6,0,36.9,40.4
170,40.5,29.3,28.4,26.7,71,1.6,0,36.9,40.40909091
170.1,40.3,29.1,28.4,26.7,70.7,2,0,36.9,40.40909091
170.2,40.3,29.1,28.4,26.7,71.1,2.7,0,36.9,40.40909091
170.3,40.4,29.2,28.4,26.8,71,1.9,0,36.9,40.4
170.4,40.4,29.2,28.4,26.8,71.1,1.7,0,36.9,40.4
170.5,40.4,29.3,28.3,26.8,70.8,2,0,36.9,40.4
170.6,40.4,29.2,28.3,26.8,71,3.1,0,36.9,40.40909091
170.7,40.4,29.2,28.3,26.8,71,2.2,0,36.9,40.42727273
170.8,40.3,29.1,28.3,26.5,70.7,2.4,0,36.9,40.44545455
170.9,40.5,29.2,28.5,26.8,70.7,2.4,0,36.9,40.44545455
171,40.5,29.2,28.5,26.8,71,2,0,36.9,40.44545455
171.1,40.6,29.2,28.3,26.8,70.5,2.4,0,36.9,40.44545455
171.2,40.5,29.3,28.5,26.7,71.3,2.2,0,36.9,40.44545455
171.3,40.5,29.3,28.5,26.7,71,2,0,36.9,40.44545455
171.4,40.4,29.1,28.3,26.6,71.3,1.7,0,36.9,40.45454545
171.5,40.4,29.2,28.3,26.6,71.3,1.7,0,36.9,40.43636364
171.6,40.4,29.2,28.3,26.6,71.1,1.9,0,36.9,40.41818182
171.7,40.4,29,28.3,26.6,71.1,2,0,36.9,40.4
171.8,40.4,29.2,28.4,26.7,71.3,2.2,0,36.9,40.38181818
171.9,40.4,29.2,28.4,26.7,71.3,2.2,0,36.9,40.36363636
172,40.3,29,28.2,26.6,71.1,2.2,0,36.9,40.35454545
172.1,40.3,29,28.2,26.6,71,2.4,0,36.9,40.35454545
172.2,40.4,29.2,28.4,26.7,71,1.9,0,36.9,40.35454545
172.3,40.3,29.1,28.4,26.6,71.4,2.2,0,36.9,40.33636364
172.4,40.3,29.1,28.4,26.6,70.7,2,0,36.9,40.34545455
172.5,40.3,29.2,28.3,26.7,70.8,2.2,0,36.9,40.35454545
172.6,40.4,29.2,28.3,26.7,70.8,1.6,0,36.9,40.35454545
172.7,40.4,29.2,28.3,26.7,70.7,2.2,0,36.9,40.35454545
172.8,40.2,29.1,28.3,26.6,70.7,2.2,0,36.9,40.34545455
172.9,40.5,29.2,28.5,26.7,71.3,2.4,0,36.9,40.34545455
173,40.5,29.2,28.5,26.7,71.3,1.9,0,36.9,40.35454545
173.1,40.3,29.2,28.3,26.6,71.1,2,0,36.9,40.36363636
173.2,40.3,29.1,28.2,26.6,70.8,2.2,0,36.9,40.36363636
