Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
87.5,30.2,29.4,28,26.6,68.7,2.5,-0.04,0
87.6,30.3,29.3,28,26.5,67.9,2,-0.04,0
87.7,30.3,29.3,28.1,26.7,67.9,2,-0.04,0
87.8,30.3,29.3,28.1,26.7,68.1,2.2,0,0
87.9,30.4,29.4,28.1,26.5,68.5,2.2,0,0
88,30.3,29.3,27.9,26.5,68.2,2,-0.02,0
88.1,30.3,29.3,27.9,26.5,68.5,1.9,-0.04,0
88.2,30.2,29.2,28,26.6,68.4,1.9,0,0
88.3,30.2,29.2,28,26.6,68.4,2,-0.04,0
88.4,30.3,29.4,28.1,26.6,67.9,2.2,-0.04,0
88.5,30.2,29.2,28,26.5,68.2,2.2,-0.04,0
88.6,30.2,29.2,28,26.5,68.2,2.2,0,0
88.7,30.2,29.2,27.9,26.5,68.4,2.4,-0.02,0
88.8,30.2,29.3,28.1,26.5,68.5,2.2,0,0
88.9,30.2,29.3,28.1,26.5,68.2,2.5,0,0
89,30.2,29.2,28,26.5,68.2,2,-0.06,0
89.1,30.3,29.3,28.1,26.6,68.2,2,-0.02,0
89.2,30.3,29.3,28.1,26.6,68.5,1.9,-0.04,0
89.3,30.3,29.3,28.1,26.5,68.4,2.4,0,0
89.4,30.2,29.3,28.1,26.5,68.4,2.2,-0.02,0
89.5,30.2,29.3,28.1,26.5,68.4,2.2,-0.04,0
89.6,30.2,29.3,28.1,26.6,68.4,2.2,-0.04,0
89.7,30.2,29.3,28.1,26.5,68.8,2.4,-0.02,0
89.8,30.2,29.3,28.1,26.5,68.5,3,-0.02,0
89.9,30.3,29.4,28.1,26.5,68.4,1.9,-0.02,0
90,30.3,29.3,28.2,26.6,68.2,1.6,-0.04,0
90.1,30.3,29.3,28.2,26.6,68.4,2,-0.02,0
90.2,30.3,29.4,28.2,26.7,68.5,2,-0.02,0
90.3,30.3,29.4,28.2,26.7,68.5,2.5,-0.06,0
90.4,30.2,29.3,27.9,26.5,68.4,3,-0.04,0
90.5,30.3,29.3,28.1,26.5,68.4,3,-0.04,0
90.6,30.3,29.3,28.1,26.5,66.4,2.4,-0.07,0
90.7,30.3,29.3,28.1,26.5,68.7,2,0,0
90.8,30.3,29.3,28.1,26.5,67.7,2.2,-0.04,0
90.9,30.3,29.3,28.1,26.5,68.5,2,0,0
91,30.1,29.2,27.9,26.5,68.4,1.7,-0.02,0
91.1,30.2,29.2,28,26.5,68.1,2,-0.06,0
91.2,30.2,29.2,28,26.5,68.5,1.9,-0.02,0
91.3,30.1,29.3,28,26.5,68.1,2,0,0
91.4,30.1,29.3,28,26.5,68.1,2,0,0
91.5,30.3,29.4,28.1,26.7,68.2,2.5,-0.04,0
91.6,30.3,29.3,28.1,26.6,68.1,1.7,-0.04,0
91.7,30.3,29.3,28.1,26.6,68.4,1.9,0,0
91.8,30.3,29.4,28.1,26.6,68.5,2.2,-0.06,0
91.9,30.3,29.3,28.2,26.6,68.4,2,-0.04,0
92,30.3,29.3,28.2,26.6,67.9,1.9,-0.02,0
92.1,30.2,29.3,28.1,26.6,68.5,2.4,0,0
