Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
242.6,27.1,25.5,26,25.5,38.5,2,0,0
242.7,27.1,25.5,26,25.5,38.7,2.2,-0.04,0
242.8,27.2,25.6,26,25.6,38.7,2.2,-0.02,0
242.9,27,25.5,26,25.5,38.7,2,-0.04,0
243,27,25.5,26,25.5,38.7,2,0,0
243.1,27.2,25.6,26,25.6,38.8,2,0.02,0
243.2,27.2,25.5,26,25.6,38.8,2,-0.02,0
243.3,27.2,25.5,26,25.6,38.5,2.4,0,0
243.4,27.2,25.5,26.1,25.5,38.4,2.2,-0.02,0
243.5,27.1,25.6,26,25.6,38.7,2,-0.02,0
243.6,27.1,25.6,26,25.6,39,2,0,0
243.7,27.2,25.6,26.1,25.5,38.8,2,0.02,0
243.8,27.1,25.4,26,25.6,38.5,2.5,-0.02,0
243.9,27.1,25.4,26,25.6,38.5,2.4,0.02,0
244,27.1,25.6,26,25.7,38.4,2.2,-0.02,0
244.1,27.1,25.6,26.1,25.7,38.8,2,-0.02,0
244.2,27.1,25.6,26.1,25.7,38.5,2,-0.04,0
244.3,27.1,25.6,26,25.6,38.8,1.6,0.02,0
244.4,27.1,25.6,26,25.6,38.5,2.2,0,0
244.5,27.1,25.6,26.1,25.6,38.8,-0.3,0.04,0
244.6,27.1,25.6,26.1,25.6,39,2,0.06,0
244.7,27.1,25.6,26.1,25.6,38.2,2.4,0,0
244.8,27,25.4,26,25.6,38.8,1.9,0.02,0
244.9,27,25.5,26.1,25.6,38.8,1.9,0.02,0
245,27,25.5,26.1,25.6,38.8,1.9,0,0
245.1,27.1,25.7,26.1,25.6,38.8,2,0,0
245.2,27.2,25.6,26.1,25.7,38.8,2,0.02,0
245.3,27.3,25.7,26.2,25.7,38.8,2.2,0.02,0
245.4,27.3,25.7,26.2,25.7,39.1,1.7,-0.02,0
245.5,27,25.5,26,25.5,38.5,2,0,0
245.6,27,25.5,26,25.5,39,2.2,0.02,0
245.7,27.1,25.6,26.1,25.7,38.8,2.4,0.02,0
245.8,26.9,25.4,26,25.5,39,2.2,0.02,0
245.9,26.9,25.4,26,25.5,39,2.2,0.02,0
246,27,25.5,26,25.6,38.5,1.9,0,0
246.1,27.1,25.5,26,25.7,38.7,2.4,0,0
246.2,27.1,25.5,26,25.7,38.8,2.4,0.02,0
246.3,27.1,25.6,26,25.7,36.4,2.5,0.02,0
246.4,27,25.5,26.1,25.5,39,2.2,0.02,0
246.5,27,25.5,26.1,25.5,38.7,2.4,0.02,0
246.6,27,25.5,26.1,25.6,38.7,2,0.02,0
246.7,27,25.6,26,25.5,38.5,2,0,0
246.8,27,25.6,26,25.5,38.5,2,-0.02,0
246.9,27,25.5,26.1,25.6,39.4,2,0,0
247,27,25.5,26.1,25.6,38.2,2.2,0,0
247.1,27,25.6,26,25.5,38.4,1.7,0.02,0
247.2,27,25.5,26.1,25.6,38,2.2,0,0
247.3,27,25.5,26.1,25.6,38.7,2,0,0
247.4,27.1,25.7,26.2,25.6,38.7,2.5,0,0
247.5,27.1,25.7,26.2,25.6,38.7,2,0,0
247.6,27.1,25.6,26.1,25.7,38.7,1.9,0.02,0
247.7,27,25.6,25.9,25.5,38.7,1.9,0,0
247.8,27,25.6,25.9,25.5,38.7,2.2,0,0
247.9,27.1,25.5,26,25.6,38.7,2.5,0.06,0
248,27,25.6,26,25.7,38.4,2.2,0.04,0
248.1,27,25.6,26,25.7,38.7,2.2,-0.02,0
248.2,27,25.7,26.2,25.6,38.8,2.2,0.02,0
248.3,27.1,25.7,26.2,25.7,38.7,2.5,0.02,0
248.4,27.1,25.7,26.2,25.7,38.8,3,0,0
248.5,27.1,25.6,26.1,25.8,38.4,2.2,-0.04,0
248.6,27.1,25.6,26.1,25.8,38.4,2.2,0.02,0
248.7,27,25.5,26,25.5,38.5,1.9,0.02,0
248.8,27.1,25.6,26.1,25.6,38.4,2.2,0,0
248.9,27.1,25.6,26.1,25.6,37.7,2.7,-0.02,0
249,27,25.5,26.1,25.6,39.1,1.9,-0.02,0
249.1,27.1,25.6,26,25.6,39,2,-0.04,0
249.2,27.1,25.6,26,25.6,38.8,1.9,-0.04,0
249.3,27,25.5,26,25.6,38.7,1.7,0,0
249.4,27,25.6,26.1,25.7,38.5,2,0.02,0
249.5,27,25.6,26.1,25.7,38.7,1.9,-0.04,0
249.6,27.1,25.7,26.1,25.7,38.7,1.9,0,0
249.7,27.1,25.6,26,25.7,38.4,2,0.02,0
249.8,27.1,25.6,26,25.7,39,2,0,0
249.9,27,25.6,26.2,25.5,39.1,2.4,-0.02,0
250,27.1,25.7,26,25.6,39,2.2,0,0
250.1,27.1,25.7,26,25.6,38.5,2.4,0,0
250.2,27.1,25.7,26.1,25.7,38.7,1.9,0.02,0
250.3,27.1,25.6,26.2,25.7,38.4,1.7,0,0
250.4,27.1,25.6,26.2,25.7,38.5,1.9,0,0
250.5,26.9,25.5,26,25.6,38.7,1.9,0,0
250.6,26.9,25.5,26,25.6,38.4,2.2,0,0
250.7,26.9,25.5,25.9,25.5,38.2,2.4,0,0
250.8,27,25.6,26.1,25.6,38.8,2,0.02,0
250.9,27,25.6,26.1,25.6,38.7,2.2,0,0
251,27.1,25.6,26.1,25.6,38.8,1.6,0,0
251.1,27.1,25.6,26.1,25.6,38.7,1.7,0,0
251.2,26.9,25.5,26.1,25.6,38.5,1.9,-0.02,0
251.3,27,25.6,26.1,25.6,38.7,2,0.04,0
251.4,27,25.6,26.1,25.6,38.8,1.9,0,0
251.5,26.9,25.5,26,25.6,38.8,1.9,0.02,0
251.6,27,25.6,26,25.7,39.1,2,0.02,0
251.7,27,25.6,26,25.7,38.8,2.5,0.02,0
251.8,26.9,25.5,26,25.6,39,2,0.02,0
251.9,27.1,25.4,26,25.5,38.5,2,0.02,0
252,27.1,25.4,26,25.5,38.8,2.2,0.04,0
252.1,27,25.4,26,25.7,38.8,2,0,0
252.2,27,25.5,26.1,25.6,38,2.2,0.04,0
252.3,27,25.5,26.1,25.6,38.4,1.6,-0.02,0
252.4,27.1,25.6,26.1,25.7,38.4,1.6,-0.04,0
252.5,27,25.6,26.1,25.7,38.4,1.9,0.02,0
252.6,27,25.6,26.1,25.7,38.5,2.2,0.02,0
252.7,27,25.7,26.1,25.7,39.6,1.9,0.02,0
252.8,27,25.6,26.1,25.6,39,1.7,0.02,0
252.9,27,25.6,26.1,25.6,38,1.9,0.02,0
253,26.9,25.6,26,25.7,38.5,1.6,0.02,0
253.1,27,25.6,26.1,25.6,38.7,1.6,0.02,0
253.2,27,25.6,26.1,25.6,38.7,2.5,0,0
253.3,27,25.6,25.9,25.6,38.8,2.2,0.06,0
253.4,27,25.6,26.1,25.7,38.7,1.7,0.02,0
253.5,27,25.6,26.1,25.7,38.8,2.4,0,0
253.6,27,25.6,26.1,25.7,38.7,2.4,0.02,0
253.7,27,25.6,26.2,25.6,38.8,1.7,0,0
253.8,27,25.6,26.2,25.6,39,1.7,0,0
253.9,26.9,25.7,26.1,25.7,38.7,1.3,0,0
254,27,25.5,26.1,25.5,38.7,2.4,0.02,0
254.1,27,25.5,26.1,25.5,38.8,2.5,0.02,0
254.2,27,25.6,26.1,25.7,38.2,2.2,-0.02,0
254.3,27,25.5,26.1,25.6,38.7,2.2,0,0
254.4,27,25.5,26.1,25.6,38.5,1.9,0.04,0
254.5,26.9,25.4,26,25.6,38.5,2,0,0
254.6,27,25.5,26.1,25.7,38.5,2,0.02,0
254.7,27,25.5,26.1,25.7,38.7,2.4,0.02,0
254.8,26.9,25.6,26,25.5,38.7,1.9,-0.02,0
254.9,26.9,25.6,26,25.5,38.5,2.5,0,0
255,26.9,25.5,26,25.5,38.7,2.5,0.02,0
255.1,26.9,25.5,26,25.5,39,1.9,0.02,0
255.2,26.9,25.5,26,25.5,38.7,1.9,0,0
255.3,26.9,25.5,26.1,25.5,38.7,2,0.02,0
255.4,27.1,25.5,26.1,25.7,38.5,2,0.02,0
255.5,27.1,25.5,26.1,25.7,38.7,2.2,0,0
255.6,27,25.5,25.9,25.6,38.5,2.2,-0.02,0
255.7,26.9,25.5,26,25.5,39,2,0,0
255.8,26.9,25.5,26,25.5,38.4,1.9,-0.02,0
255.9,27,25.7,26.1,25.7,38.4,1.9,0,0
256,27.1,25.6,26,25.7,38.7,2.7,-0.02,0
256.1,27.1,25.6,26,25.7,38.7,2.7,-0.02,0
256.2,26.9,25.4,25.8,25.4,38.4,2,-0.02,0
256.3,26.9,25.4,25.8,25.4,39,2.2,0,0
256.4,26.9,25.5,25.9,25.5,39.1,2,0,0
256.5,27,25.7,26,25.7,38.8,2.2,0,0
256.6,27,25.7,26,25.7,38.7,1.7,0,0
256.7,27.1,25.6,26,25.6,38.5,2.2,0,0
256.8,26.9,25.6,26,25.6,38.4,2,0,0
256.9,26.9,25.6,26,25.6,38.4,2,0,0
257,27,25.6,26.1,25.6,38.5,2.7,0,0
257.1,27,25.7,26,25.7,38.5,2.7,0,0
257.2,27,25.7,26,25.7,38.7,2.5,0,0
257.3,27,25.6,26.1,25.5,38.8,2.2,0,0
257.4,27,25.6,26.1,25.7,38.4,2,0,0
257.5,27,25.6,26.1,25.7,38.8,2.4,0,0
257.6,26.8,25.7,26.2,25.8,38.7,1.9,0,0
257.7,27,25.6,26.1,25.5,38.5,1.9,0,0
257.8,27,25.6,26.1,25.5,38.2,2,0,0
257.9,27,25.7,26.1,25.8,38.5,1.9,0,0
258,27,25.7,26.1,25.8,38.5,1.9,0,0
258.1,27,25.5,26.1,25.5,38.4,1.9,0,0
258.2,26.8,25.5,26,25.6,38.5,1.9,0,0
258.3,26.8,25.5,26,25.6,38.7,2.2,0,0
258.4,26.9,25.6,26,25.7,38.7,1.9,0,0
258.5,26.9,25.5,25.9,25.4,38.4,1.7,0,0
258.6,26.9,25.5,25.9,25.4,39.1,2,0,0
258.7,27,25.6,26.2,25.7,38.8,2.2,0,0
258.8,27,25.6,26.2,25.7,38.7,2.5,0,0
258.9,27,25.6,26.1,25.5,38.7,2.5,0,0
259,26.8,25.6,26.1,25.6,38.7,2.5,0,0
259.1,26.8,25.6,26.1,25.6,38.8,2.7,0,0
259.2,26.8,25.4,26.1,25.4,38.4,2.4,0,0
259.3,26.9,25.6,26,25.6,39.1,1.9,0,0
259.4,26.9,25.6,26,25.6,38.4,2.2,0,0
259.5,26.9,25.5,26,25.6,38.2,2.5,0,0
259.6,26.8,25.5,26,25.5,39,1.3,0,0
259.7,26.8,25.5,26,25.5,38.2,1.9,0,0
259.8,27,25.6,26.2,25.7,38.7,2.2,0,0
259.9,27,25.6,26.2,25.7,38.7,2,0,0
260,27,25.6,26.2,25.7,38.7,2,0,0
260.1,26.8,25.6,25.9,25.4,38.8,2.4,0,0
260.2,26.8,25.6,25.9,25.4,39,2,0,0
260.3,26.8,25.5,26,25.6,38.8,2.4,0,0
260.4,26.9,25.6,25.9,25.6,38.5,2.2,0,0
260.5,26.9,25.6,25.9,25.6,39,1.9,0,0
260.6,26.9,25.6,26.1,25.5,38.5,1.9,0,0
260.7,27,25.6,26.1,25.7,38.7,2,0,0
260.8,27,25.6,26.1,25.7,38.7,1.7,0,0
260.9,26.9,25.5,26,25.5,38.7,1.7,0,0
261,26.9,25.7,26,25.5,38.5,2.4,0,0
261.1,26.9,25.7,26,25.5,39,2.5,0,0
261.2,26.9,25.5,26.1,25.5,38.5,2.4,0,0
261.3,27,25.6,26.1,25.5,38.7,1.9,0,0
261.4,27,25.6,26.1,25.5,38.4,2.2,0,0
261.5,26.7,25.5,25.8,25.5,38.8,2.4,0,0
261.6,26.7,25.5,25.8,25.5,38.5,2,0,0
261.7,26.9,25.6,26.1,25.7,38.5,1.7,0,0
261.8,26.9,25.5,26,25.6,38.2,2.4,0,0
261.9,26.9,25.5,26,25.6,38.2,2.4,0,0
262,26.8,25.6,26,25.6,38.7,2.2,0,0
262.1,26.9,25.6,26.1,25.6,38.7,2,0,0
262.2,26.9,25.6,26.1,25.6,38.7,2,0,0
262.3,26.8,25.6,26.1,25.6,39.1,2.5,0,0
262.4,26.8,25.6,26.1,25.6,38.8,2.5,0,0
262.5,26.9,25.6,26,25.6,38.8,2.7,0,0
262.6,26.9,25.6,26.1,25.6,38.5,2.7,0,0
262.7,26.9,25.6,26.1,25.6,38.5,2,0,0
262.8,26.8,25.6,26,25.5,38.7,1.6,0,0
262.9,26.9,25.7,26,25.5,38.7,1.6,0,0
263,26.9,25.7,26,25.5,38.7,2,0,0
263.1,26.9,25.6,26.1,25.7,38.5,2.4,0,0
263.2,26.9,25.7,26,25.6,38.7,2,0,0
263.3,26.9,25.7,26,25.6,39,1.9,0,0
263.4,26.8,25.7,26,25.8,38.7,2.2,0,0
263.5,26.8,25.5,25.9,25.5,38.7,2,0,0
263.6,26.8,25.5,25.9,25.5,38.7,1.7,0,0
263.7,26.8,25.5,26.1,25.6,38.4,2.2,0,0
263.8,26.8,25.5,26.1,25.6,38.4,2.2,0,0
263.9,26.9,25.6,26,25.7,38.8,2,0,0
264,26.8,25.5,26,25.6,38.2,2.5,0,0
264.1,26.9,25.5,26.1,25.5,38.8,2,0,0
264.2,26.9,25.5,26.1,25.5,38.2,2.5,0,0
264.3,26.8,25.6,26,25.5,38.7,2.4,0,0
264.4,26.8,25.6,26,25.5,38.4,2.2,0,0
264.5,27,25.7,26.1,25.7,38.7,2,0,0
264.6,26.9,25.6,26.1,25.7,38.7,2.2,0,0
264.7,26.9,25.6,26.1,25.7,38.7,2.2,0,0
264.8,27,25.7,26.1,25.6,38.4,2.2,0,0
264.9,26.8,25.6,26,25.5,38.4,2.4,0,0
265,26.8,25.6,26,25.5,37,2.4,0,0
265.1,26.8,25.6,26,25.6,38.7,2.7,0,0
265.2,26.8,25.5,25.9,25.4,38,2.2,0,0
265.3,26.8,25.5,25.9,25.4,38.5,2.7,0,0
265.4,26.8,25.5,26,25.5,38.5,2.2,0,0
265.5,26.8,25.6,26,25.6,38.4,1.7,0,0
265.6,26.8,25.6,26,25.6,38.4,1.7,0,0
265.7,26.9,25.6,26,25.5,38.4,2,0,0
265.8,26.9,25.6,26,25.5,38.5,2.2,0,0
265.9,27,25.6,26,25.6,38.8,2.4,0,0
266,26.8,25.6,26.1,25.5,39,1.9,0,0
266.1,26.8,25.6,26.1,25.5,38.8,2,0,0
266.2,26.8,25.5,26,25.6,39,2.4,0,0
266.3,26.8,25.7,26,25.6,38.7,2.7,0,0
266.4,26.8,25.7,26,25.6,38.7,2,0,0
266.5,26.9,25.6,26,25.5,38.7,2,0,0
266.6,26.8,25.6,26.1,25.6,38.5,2.5,0,0
266.7,26.8,25.6,26.1,25.6,38.4,2.4,0,0
266.8,26.8,25.6,25.9,25.6,39,2.5,0,0
266.9,26.8,25.6,25.9,25.6,38.5,2,0,0
267,26.8,25.7,26,25.6,38.7,2,0,0
267.1,26.7,25.6,26,25.6,38.7,2,0,0
267.2,26.7,25.6,26,25.6,38.2,2.5,0,0
267.3,26.7,25.5,26,25.5,38.7,2.2,0,0
267.4,26.8,25.5,26,25.5,38.5,2.4,0,0
267.5,26.8,25.5,26,25.5,38.5,2.4,0,0
267.6,26.9,25.6,26.1,25.7,38.4,2.4,0,0
267.7,26.7,25.4,26,25.5,38.4,2.2,0,0
267.8,26.7,25.4,26,25.5,38.2,2.4,0,0
267.9,26.9,25.5,25.9,25.5,36.7,2,0,0
268,26.8,25.6,26.1,25.6,38.8,2.4,0,0
268.1,26.8,25.6,26.1,25.6,38.7,2,0,0
268.2,26.8,25.6,26.1,25.6,38.5,2.2,0,0
268.3,26.7,25.6,26,25.6,38.7,1.3,0,0
268.4,26.7,25.6,26,25.6,38.7,1.3,0,0
268.5,26.8,25.7,26.2,25.6,37.6,1.9,0,0
268.6,26.9,25.8,26.1,25.7,38.8,1.9,0,0
268.7,26.9,25.8,26.1,25.7,38.8,2.2,0,0
268.8,26.8,25.7,26.1,25.6,38.5,2.8,0,0
268.9,26.9,25.6,26,25.7,38.8,1.9,0,0
