Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
264.9,59.5,38.8,34.8,30.6,75,2.4,0,121.9,59.37272727
265,59.5,38.8,34.8,30.6,75.3,2.2,0,121.9,59.35454545
265.1,59.3,38.6,34.8,30.4,75.3,2.7,0,122.1,59.32727273
265.2,59.3,38.6,34.7,30.5,76.2,1.7,0,122.1,59.30909091
265.3,59.3,38.6,34.7,30.5,74.8,2.4,0,122.1,59.30909091
265.4,59.3,38.6,34.7,30.5,74.8,2.8,0,122.1,59.3
265.5,59.2,38.7,34.7,30.4,75.1,2.4,0,122.1,59.28181818
265.6,59.2,38.7,34.7,30.4,74.8,2.7,0,122.1,59.28181818
265.7,59.1,38.5,34.7,30.3,74.8,2,0,122.1,59.3
265.8,59.3,38.5,34.7,30.4,74.8,2.5,0,122.1,59.3
265.9,59.3,38.5,34.7,30.4,74.8,2.5,0,122.1,59.3
266,59.3,38.7,34.9,30.5,74.8,2.4,0,122.1,59.3
266.1,59.5,38.8,34.8,30.4,75.1,2,0,122.4,59.31818182
266.2,59.5,38.8,34.8,30.4,74.7,2.5,0,122.4,59.33636364
266.3,59.3,38.6,34.7,30.4,75.1,2.5,0,122.4,59.36363636
266.4,59.3,38.7,34.7,30.4,75,2.8,0,122.4,59.36363636
266.5,59.3,38.7,34.7,30.4,74.8,2.2,0,122.4,59.36363636
266.6,59.4,38.6,34.7,30.4,75.4,2.4,0,122.4,59.37272727
266.7,59.4,38.7,34.7,30.5,74.5,2.2,0,122.4,59.37272727
266.8,59.4,38.7,34.7,30.5,74.5,2.2,0,122.4,59.37272727
266.9,59.3,38.6,34.7,30.4,75,2.2,0,122.4,59.39090909
267,59.3,38.6,34.7,30.4,74.8,2,0,122.4,59.4
267.1,59.4,38.6,34.7,30.4,75.1,2.2,0,122.6,59.40909091
267.2,59.5,38.8,34.8,30.5,75.1,2.2,0,122.6,59.39090909
267.3,59.5,38.8,34.8,30.5,75,2,0,122.6,59.4
267.4,59.5,38.8,34.8,30.5,75.4,0.5,0,122.6,59.40909091
267.5,59.4,38.8,34.8,30.4,75,2.2,0,122.6,59.41818182
267.6,59.4,38.8,34.8,30.4,74.7,2,0,122.6,59.43636364
267.7,59.2,38.5,34.6,30.4,74.7,2,0,122.6,59.44545455
267.8,59.5,38.7,34.7,30.4,75,2.4,0,122.6,59.42727273
267.9,59.5,38.7,34.7,30.4,75,2,0,122.6,59.41818182
268,59.4,38.6,34.8,30.4,75.1,3.4,0,122.6,59.40909091
268.1,59.5,38.7,34.7,30.5,74.7,2.8,0,122.8,59.4
268.2,59.5,38.7,34.7,30.5,74.7,2.7,0,122.8,59.40909091
268.3,59.3,38.6,34.7,30.3,75.1,3,0,122.8,59.43636364
268.4,59.4,38.6,34.7,30.3,75.1,2.5,0,122.8,59.44545455
268.5,59.4,38.6,34.7,30.3,75.3,1.4,0,122.8,59.42727273
268.6,59.3,38.7,34.8,30.4,75.3,1.4,0,122.8,59.41818182
268.7,59.5,38.7,34.8,30.3,75.3,2,0,122.8,59.40909091
268.8,59.5,38.7,34.8,30.3,75.4,2.4,0,122.8,59.4
268.9,59.6,38.7,34.7,30.4,75,2.5,0,122.8,59.40909091
269,59.3,38.6,34.8,30.5,75,2.2,0,122.8,59.4
269.1,59.3,38.6,34.8,30.5,75,2.2,0,123,59.4
269.2,59.4,38.7,34.8,30.5,75,2.5,0,123,59.40909091
269.3,59.4,38.6,34.8,30.4,75.3,2,0,123,59.4
269.4,59.4,38.6,34.8,30.4,75.4,2.2,0,123,59.39090909
269.5,59.3,38.7,34.7,30.4,75.4,2.2,0,123,59.37272727
269.6,59.4,38.7,34.7,30.4,75.4,2.4,0,123,59.39090909
269.7,59.4,38.7,34.7,30.4,75,3,0,123,59.40909091
269.8,59.4,38.7,34.7,30.3,75.1,2.7,0,123,59.41818182
269.9,59.4,38.8,34.8,30.5,75.4,3.1,0,123,59.41818182
270,59.4,38.8,34.8,30.5,75.1,2.2,0,123,59.41818182
270.1,59.5,38.8,34.9,30.5,74.8,1.9,0,123.2,59.42727273
270.2,59.5,38.7,34.8,30.6,75.6,2.2,0,123.2,59.43636364
270.3,59.5,38.7,34.8,30.6,75.1,2.4,0,123.2,59.44545455
270.4,59.4,38.7,34.8,30.4,75.1,2.4,0,123.2,59.45454545
270.5,59.4,38.7,34.8,30.4,74.8,2.5,0,123.2,59.46363636
270.6,59.4,38.6,34.7,30.4,74.8,2.2,0,123.2,59.47272727
270.7,59.5,38.7,34.8,30.5,75.3,2.7,0,123.2,59.47272727
270.8,59.5,38.7,34.8,30.5,75.9,2.2,0,123.2,59.46363636
270.9,59.5,38.9,34.7,30.4,74.8,2.7,0,123.2,59.45454545
271,59.5,38.8,34.8,30.5,75,2.8,0,123.2,59.45454545
271.1,59.5,38.8,34.8,30.5,75.6,2.4,0,123.4,59.45454545
271.2,59.5,38.7,34.8,30.5,75.1,2,0,123.4,59.45454545
271.3,59.4,38.7,34.8,30.4,75.1,2,0,123.4,59.45454545
271.4,59.4,38.7,34.8,30.4,74.5,2.4,0,123.4,59.43636364
271.5,59.4,38.7,34.7,30.5,75.1,2.4,0,123.4,59.41818182
271.6,59.4,38.8,34.8,30.5,74.8,2.7,0,123.4,59.40909091
271.7,59.4,38.8,34.8,30.5,75.1,2.4,0,123.4,59.4
271.8,59.5,38.8,34.8,30.5,74.7,2.7,0,123.4,59.39090909
271.9,59.3,38.7,34.6,30.3,75.3,2.2,0,123.4,59.38181818
272,59.3,38.7,34.6,30.3,74.8,2.4,0,123.4,59.37272727
272.1,59.4,38.8,34.8,30.4,75,2.5,0,123.6,59.36363636
272.2,59.4,38.8,34.8,30.5,75,2.5,0,123.6,59.35454545
272.3,59.4,38.8,34.8,30.5,74.8,2.2,0,123.6,59.34545455
272.4,59.3,38.8,34.8,30.5,74.8,2.5,0,123.6,59.32727273
272.5,59.3,38.8,34.7,30.5,74.8,2.4,0,123.6,59.32727273
272.6,59.3,38.8,34.7,30.5,74.7,2,0,123.6,59.33636364
272.7,59.3,38.7,34.8,30.4,74.8,2.2,0,123.6,59.33636364
272.8,59.3,38.6,34.7,30.3,75.1,2.5,0,123.6,59.34545455
272.9,59.3,38.6,34.7,30.3,75.1,2.4,0,123.6,59.35454545
273,59.3,38.8,34.7,30.6,75.7,1.9,0,123.6,59.38181818
273.1,59.4,38.6,34.7,30.3,75.7,1.9,0,123.8,59.39090909
273.2,59.4,38.6,34.7,30.3,75.1,2.4,0,123.8,59.4
273.3,59.5,38.9,34.7,30.5,75,2.5,0,123.8,59.40909091
273.4,59.5,38.9,34.7,30.5,75.3,2.4,0,123.8,59.41818182
273.5,59.6,38.8,34.7,30.4,75.3,2.5,0,123.8,59.42727273
273.6,59.4,38.7,34.7,30.3,74.4,2,0,123.8,59.43636364
273.7,59.4,38.7,34.7,30.3,75,2.4,0,123.8,59.43636364
273.8,59.4,38.7,34.8,30.4,75.4,2.2,0,123.8,59.43636364
273.9,59.4,38.7,34.8,30.4,75,2.5,0,123.8,59.44545455
274,59.4,38.7,34.8,30.4,74.7,2.5,0,123.8,59.45454545
274.1,59.4,38.9,34.8,30.5,74.7,2.5,0,123.8,59.43636364
274.2,59.4,38.8,34.9,30.5,74.8,2,0,124,59.43636364
274.3,59.4,38.8,34.9,30.5,75,2.5,0,124,59.43636364
274.4,59.6,38.8,34.8,30.5,75.1,2.5,0,124,59.44545455
274.5,59.6,38.8,34.8,30.5,75.1,2.4,0,124,59.45454545
274.6,59.4,38.6,34.8,30.3,75,2.2,0,124,59.46363636
274.7,59.4,38.7,34.7,30.3,75.1,3,0,124,59.47272727
274.8,59.4,38.7,34.7,30.3,74.8,2.4,0,124,59.47272727
274.9,59.5,38.9,34.9,30.4,74.8,2.2,0,124,59.47272727
275,59.5,38.8,34.8,30.4,74.8,2.2,0,124,59.45454545
275.1,59.5,38.8,34.8,30.4,75.4,2.7,0,124,59.42727273
275.2,59.5,38.8,34.9,30.5,75.3,2.5,0,124.2,59.41818182
275.3,59.4,38.8,34.9,30.4,75,2.8,0,124.2,59.43636364
275.4,59.4,38.8,34.9,30.4,75.1,2.5,0,124.2,59.45454545
275.5,59.4,38.9,34.8,30.4,75,2.5,0,124.2,59.46363636
275.6,59.3,38.9,34.9,30.6,74.8,2.4,0,124.2,59.45454545
275.7,59.3,38.9,34.9,30.6,75.3,3,0,124.2,59.43636364
275.8,59.6,38.8,34.8,30.5,74.5,2,0,124.2,59.41818182
275.9,59.6,38.9,34.8,30.4,75.4,2.2,0,124.2,59.40909091
276,59.6,38.9,34.8,30.4,75.4,2.2,0,124.2,59.43636364
276.1,59.4,38.8,34.8,30.5,75.1,2.8,0,124.4,59.46363636
276.2,59.3,38.8,34.7,30.4,75.1,2.7,0,124.4,59.48181818
276.3,59.3,38.8,34.7,30.4,75.1,3,0,124.4,59.48181818
276.4,59.3,38.9,34.8,30.4,72.8,2.5,0,124.4,59.45454545
276.5,59.7,38.8,34.9,30.4,74.8,2.4,0,124.4,59.41818182
276.6,59.7,38.8,34.9,30.4,75,2.5,0,124.4,59.40909091
276.7,59.5,38.9,34.7,30.4,75.4,2.2,0,124.4,59.41818182
276.8,59.3,38.7,34.7,30.4,75.1,2.2,0,124.4,59.43636364
276.9,59.3,38.7,34.7,30.4,75.1,2.2,0,124.4,59.46363636
277,59.2,39,34.8,30.6,75.3,2.2,0,124.4,59.49090909
277.1,59.5,38.9,34.9,30.5,75.4,2.4,0,124.4,59.46363636
277.2,59.5,38.9,34.9,30.5,75.1,2.5,0,124.6,59.45454545
277.3,59.5,38.8,34.7,30.3,74.8,2.4,0,124.6,59.46363636
277.4,59.6,39,34.9,30.5,75,2.7,0,124.6,59.48181818
277.5,59.6,39,34.9,30.5,75,2.5,0,124.6,59.5
277.6,59.4,38.8,34.7,30.5,75.1,2.4,0,124.6,59.52727273
277.7,59.6,39,34.9,30.5,74.8,2,0,124.6,59.52727273
277.8,59.6,39,34.9,30.5,75.4,2.4,0,124.6,59.51818182
277.9,59.5,39,34.9,30.5,75.4,2.4,0,124.6,59.50909091
278,59.5,38.9,34.7,30.4,75,2.5,0,124.6,59.5
278.1,59.5,38.9,34.7,30.4,75.3,2,0,124.6,59.48181818
278.2,59.5,38.8,34.8,30.4,75,2.5,0,124.8,59.48181818
278.3,59.4,38.9,35,30.5,75.1,2.4,0,124.8,59.46363636
278.4,59.4,38.9,35,30.5,75.1,2.7,0,124.8,59.44545455
278.5,59.5,38.9,34.9,30.4,75,2.2,0,124.8,59.43636364
278.6,59.4,38.8,34.8,30.5,75.1,2.7,0,124.8,59.41818182
278.7,59.4,38.8,34.8,30.5,75.3,1.3,0,124.8,59.4
278.8,59.4,38.9,34.9,30.5,75.3,1.3,0,124.8,59.40909091
278.9,59.4,39,34.9,30.5,75.3,2.5,0,124.8,59.40909091
279,59.4,39,34.9,30.5,75.1,1.6,0,124.8,59.40909091
279.1,59.3,38.8,34.7,30.4,75,2.4,0,124.8,59.4
279.2,59.3,38.8,34.7,30.4,75.4,2.2,0,125,59.39090909
279.3,59.6,38.8,34.8,30.3,75.3,1.6,0,125,59.38181818
279.4,59.4,38.9,34.8,30.4,75.1,2.2,0,125,59.37272727
279.5,59.4,38.9,34.8,30.4,75,2.4,0,125,59.36363636
279.6,59.4,38.8,34.8,30.5,75.1,1.9,0,125,59.35454545
279.7,59.3,38.8,34.7,30.4,75.1,1.9,0,125,59.34545455
279.8,59.3,38.8,34.7,30.4,75.1,2.8,0,125,59.33636364
279.9,59.3,39,34.8,30.5,74.7,2.4,0,125,59.30909091
280,59.3,39,34.8,30.5,74.7,2.4,0,125,59.29090909
280.1,59.3,39,34.9,30.5,75.3,2.4,0,125,59.27272727
280.2,59.2,38.9,35,30.3,75.4,2.4,0,125.2,59.26363636
280.3,59.2,38.9,35,30.3,75,2,0,125.2,59.26363636
280.4,59.3,38.8,34.7,30.5,74.7,2.5,0,125.2,59.26363636
280.5,59.2,39,34.8,30.5,74.8,2.2,0,125.2,59.25454545
280.6,59.2,39,34.8,30.5,75.1,2.5,0,125.2,59.24545455
280.7,59.3,38.9,34.8,30.4,74.1,2.4,0,125.2,59.23636364
280.8,59.3,38.9,34.8,30.4,74.8,2.2,0,125.2,59.26363636
280.9,59.3,39.1,34.9,30.6,75.4,2.4,0,125.2,59.29090909
281,59.2,39,34.8,30.5,75.3,2,0,125.2,59.28181818
281.1,59.2,39,34.8,30.5,75,2.8,0,125.2,59.28181818
281.2,59.2,39,34.9,30.5,75,1.9,0,125.4,59.27272727
281.3,59.5,39.1,34.9,30.6,75.1,2.4,0,125.4,59.26363636
281.4,59.5,39.1,34.9,30.6,74.7,2,0,125.4,59.25454545
281.5,59.2,38.9,35,30.4,74.7,2.4,0,125.4,59.25454545
281.6,59.2,38.9,35,30.4,74.7,2.4,0,125.4,59.27272727
281.7,59.1,38.9,34.8,30.5,75.1,2.5,0,125.4,59.29090909
281.8,59.2,39,34.8,30.5,75,2.8,0,125.4,59.29090909
281.9,59.2,39,34.8,30.5,74.8,2.7,0,125.4,59.26363636
282,59.3,38.9,34.9,30.6,75,2.2,0,125.4,59.23636364
282.1,59.4,38.9,34.8,30.6,75,2.2,0,125.4,59.23636364
282.2,59.4,38.9,34.8,30.6,75.4,2.5,0,125.7,59.25454545
282.3,59.2,38.9,34.9,30.5,75,2.7,0,125.7,59.28181818
282.4,59.2,38.9,34.8,30.4,74.8,2,0,125.7,59.28181818
282.5,59.2,38.9,34.8,30.4,75.1,2.4,0,125.7,59.28181818
282.6,59.2,38.9,34.8,30.5,75.1,2.4,0,125.7,59.27272727
282.7,59.4,39.1,34.8,30.5,75,2,0,125.7,59.27272727
282.8,59.4,39.1,34.8,30.5,75.1,2.5,0,125.7,59.27272727
282.9,59.2,39,34.9,30.4,75.1,2.5,0,125.7,59.26363636
283,59.2,39,34.9,30.4,75,2,0,125.7,59.28181818
283.1,59.2,38.9,34.8,30.3,74.8,2.5,0,125.7,59.3
283.2,59.4,39,34.8,30.4,75.1,2.5,0,125.9,59.30909091
283.3,59.4,39,34.8,30.4,75.1,2.5,0,125.9,59.3
283.4,59.1,39,34.9,30.4,75.1,2.4,0,125.9,59.3
283.5,59.4,39,34.8,30.5,75.1,2.4,0,125.9,59.31818182
283.6,59.4,39,34.8,30.5,75.1,3,0,125.9,59.33636364
283.7,59.3,39,34.7,30.3,75.1,2.8,0,125.9,59.34545455
283.8,59.3,39,34.7,30.3,75,2.2,0,125.9,59.32727273
283.9,59.4,39.1,34.9,30.6,75,2.5,0,125.9,59.30909091
284,59.4,39,34.8,30.3,75.1,2,0,125.9,59.33636364
284.1,59.4,39,34.8,30.3,75.3,3.1,0,125.9,59.32727273
284.2,59.3,39,34.8,30.4,75.3,2.2,0,126.1,59.31818182
284.3,59.2,39,34.9,30.4,75.1,2.4,0,126.1,59.30909091
284.4,59.2,39,34.9,30.4,75.1,2.7,0,126.1,59.30909091
284.5,59.4,39,34.9,30.3,75.1,2.4,0,126.1,59.3
284.6,59.3,38.9,34.8,30.4,74.7,2.4,0,126.1,59.29090909
284.7,59.3,38.9,34.8,30.4,75.1,2.2,0,126.1,59.28181818
284.8,59.2,39.1,34.8,30.4,75.1,2,0,126.1,59.28181818
284.9,59.3,39,34.9,30.4,75,2.7,0,126.1,59.29090909
285,59.3,39,34.9,30.4,75.1,2.7,0,126.1,59.28181818
285.1,59.3,39,34.9,30.4,75.3,2.5,0,126.1,59.25454545
285.2,59.3,39,34.9,30.4,75.1,2.2,0,126.3,59.25454545
285.3,59.3,39,34.9,30.4,75.1,3,0,126.3,59.25454545
285.4,59.3,38.9,34.8,30.4,75.1,3,0,126.3,59.26363636
285.5,59.1,39,34.9,30.5,75.3,0.2,0,126.3,59.24545455
285.6,59.1,39,34.9,30.5,75.1,2.5,0,126.3,59.23636364
285.7,59.3,39,34.9,30.4,75.1,2.7,0,126.3,59.22727273
285.8,59.3,39.1,34.9,30.5,74.8,2.4,0,126.3,59.20909091
285.9,59.3,39.1,34.9,30.5,74.8,2.5,0,126.3,59.19090909
286,59.1,39.1,34.9,30.5,74.8,2.5,0,126.3,59.19090909
286.1,59.2,39,34.9,30.5,75.4,2.7,0,126.3,59.2
286.2,59.2,39,34.9,30.5,75,2.2,0,126.6,59.20909091
286.3,59.1,39,34.9,30.4,75,2.2,0,126.6,59.2
286.4,59.1,39,34.9,30.4,75.1,2.7,0,126.6,59.19090909
286.5,59.3,39.1,35,30.6,74.7,2,0,126.6,59.18181818
286.6,59.2,39.1,34.9,30.6,74.7,2.5,0,126.6,59.18181818
286.7,59.2,39.1,34.9,30.6,75,2.7,0,126.6,59.19090909
286.8,59.2,39,34.7,30.4,75.3,2.5,0,126.6,59.2
286.9,59.2,39.1,34.8,30.4,75,2.2,0,126.6,59.21818182
287,59.2,39.1,34.8,30.4,75.4,2,0,126.6,59.22727273
287.1,59.1,39.1,34.9,30.5,75.1,2.7,0,126.6,59.21818182
287.2,59.3,39.1,35,30.4,75.1,2.7,0,126.9,59.22727273
287.3,59.3,39.1,35,30.4,75.3,2.2,0,126.9,59.23636364
287.4,59.3,39,34.9,30.5,75.1,2.5,0,126.9,59.24545455
287.5,59.2,39.1,34.8,30.4,75.4,1.9,0,126.9,59.25454545
287.6,59.2,39.1,34.8,30.4,75.3,2,0,126.9,59.24545455
287.7,59.3,39.1,34.9,30.5,75,2.7,0,126.9,59.24545455
287.8,59.3,39.1,34.8,30.6,75.4,2.5,0,126.9,59.24545455
287.9,59.3,39.1,34.8,30.6,75.3,2,0,126.9,59.24545455
288,59.3,39.1,34.9,30.5,75.3,2.4,0,126.9,59.24545455
288.1,59.1,39,35,30.4,75.1,2.2,0,126.9,59.24545455
288.2,59.1,39,35,30.4,75.1,2.2,0,127.1,59.25454545
288.3,59.3,39.1,34.9,30.5,75.4,3.6,0,127.1,59.25454545
288.4,59.3,39.2,35,30.6,74.8,2.2,0,127.1,59.24545455
288.5,59.3,39.2,35,30.6,75,2.5,0,127.1,59.25454545
288.6,59.2,39,34.9,30.4,74.8,1.9,0,127.1,59.26363636
288.7,59.3,39.1,35,30.5,75,2.5,0,127.1,59.28181818
288.8,59.3,39.1,35,30.5,75,2.4,0,127.1,59.30909091
288.9,59.2,39.1,35,30.4,75.4,2.2,0,127.1,59.31818182
289,59.4,39.1,34.8,30.4,75.1,2.4,0,127.1,59.30909091
289.1,59.4,39.1,34.8,30.4,75.1,2.4,0,127.1,59.29090909
289.2,59.3,39.2,35,30.5,75.1,2.4,0,127.3,59.28181818
289.3,59.4,39.1,35,30.6,74.8,2.4,0,127.3,59.26363636
289.4,59.4,39.1,35,30.6,75,1.9,0,127.3,59.23636364
289.5,59.2,39,34.9,30.5,75.1,2.4,0,127.3,59.21818182
289.6,59.1,39.1,34.8,30.4,75,2.5,0,127.3,59.18181818
289.7,59.1,39.1,34.8,30.4,74.8,2.4,0,127.3,59.16363636
289.8,59.1,39,34.9,30.5,74.8,2.4,0,127.3,59.15454545
289.9,59,39.2,34.8,30.5,74.8,2.4,0,127.3,59.14545455
290,59,39.2,34.8,30.5,74.8,2.4,0,127.3,59.13636364
290.1,59,39.1,34.9,30.4,75,2,0,127.3,59.14545455
290.2,59.2,39.1,34.9,30.4,74.7,2.5,0,127.6,59.14545455
290.3,59.2,39.1,34.9,30.4,75.3,2.2,0,127.6,59.14545455
290.4,59.3,39.1,35,30.5,74.4,2.7,0,127.6,59.16363636
290.5,59.3,39.2,34.9,30.5,75.4,2.4,0,127.6,59.19090909
290.6,59.3,39.2,34.9,30.5,75,3.1,0,127.6,59.21818182
290.7,59.1,39.1,34.9,30.5,75,2,0,127.6,59.24545455
290.8,59.1,39.1,34.9,30.5,75,2.5,0,127.6,59.27272727
290.9,59.3,39.2,34.9,30.5,75,2.5,0,127.6,59.3
291,59.3,39,34.9,30.4,75.6,3.1,0,127.6,59.31818182
291.1,59.3,39,34.9,30.4,75.7,2.4,0,127.6,59.31818182
291.2,59.3,39.1,34.9,30.5,74.1,2.7,0,127.8,59.31818182
291.3,59.5,39.3,35,30.6,75,1.9,0,127.8,59.33636364
291.4,59.5,39.3,35,30.6,75.1,2.8,0,127.8,59.35454545
291.5,59.5,39.2,34.9,30.5,74.7,2.2,0,127.8,59.35454545
291.6,59.3,39.2,34.9,30.5,75.4,2.4,0,127.8,59.35454545
291.7,59.3,39.2,34.9,30.5,75,2.2,0,127.8,59.35454545
291.8,59.3,39.2,34.9,30.5,75,2.2,0,127.8,59.34545455
291.9,59.3,39.2,34.9,30.5,75,2,0,127.8,59.32727273
292,59.3,39.3,34.9,30.5,75,2.5,0,127.8,59.30909091
292.1,59.3,39.2,35,30.5,75.4,2.5,0,127.8,59.28181818
292.2,59.3,39.2,35,30.5,74.5,2.4,0,128,59.28181818
292.3,59.2,39.2,35,30.6,75.4,2.2,0,128,59.28181818
292.4,59.3,39.3,35,30.5,75.1,2.5,0,128,59.26363636
292.5,59.3,39.3,35,30.5,75,1.9,0,128,59.24545455
292.6,59.2,39.1,34.9,30.5,75,2.5,0,128,59.22727273
292.7,59.3,39.2,35,30.5,75,2.5,0,128,59.20909091
292.8,59.3,39.2,35,30.5,75.1,1.9,0,128,59.19090909
292.9,59.1,39.2,34.9,30.5,75,2,0,128,59.2
293,59.1,39.2,34.9,30.5,75.1,2.7,0,128,59.20909091
293.1,59.1,39.2,34.9,30.5,75.1,2.4,0,128,59.21818182
293.2,59.1,39.2,34.9,30.5,75.1,2.2,0,128.3,59.21818182
293.3,59.1,39.2,34.9,30.5,75.1,3,0,128.3,59.20909091
293.4,59.3,39,34.9,30.5,75.1,2.2,0,128.3,59.19090909
293.5,59.4,39.3,35,30.4,74.7,2.2,0,128.3,59.19090909
293.6,59.4,39.3,35,30.4,75.3,3,0,128.3,59.19090909
293.7,59.2,39.1,34.8,30.4,75.3,3,0,128.3,59.19090909
293.8,59.2,39.1,34.8,30.4,75.1,2.8,0,128.3,59.20909091
293.9,59.1,39.2,35,30.5,75,2.5,0,128.3,59.22727273
294,59.1,39.3,34.9,30.6,75.1,2.8,0,128.3,59.21818182
294.1,59.1,39.3,34.9,30.6,75.3,2.4,0,128.3,59.2
294.2,59.1,39.2,34.9,30.5,75.1,2.5,0,128.3,59.18181818
294.3,59.3,39.3,34.9,30.7,74.7,2.5,0,128.6,59.18181818
294.4,59.3,39.3,34.9,30.7,75.1,2.7,0,128.6,59.18181818
294.5,59.2,39.2,34.8,30.5,75.6,2.5,0,128.6,59.2
294.6,59.2,39.5,34.9,30.6,75.6,2.5,0,128.6,59.22727273
294.7,59.2,39.5,34.9,30.6,75,2,0,128.6,59.25454545
294.8,59.2,39.3,34.9,30.6,74.5,2.5,0,128.6,59.26363636
294.9,59.2,39.3,34.9,30.6,74.8,2.7,0,128.6,59.26363636
295,59.3,39.2,34.9,30.6,74.8,2.5,0,128.6,59.26363636
295.1,59.4,39.4,35,30.6,75.4,2.7,0,128.6,59.27272727
295.2,59.4,39.4,35,30.6,75,2.2,0,128.6,59.28181818
295.3,59.2,39.3,34.9,30.6,75,2.2,0,128.8,59.29090909
295.4,59.3,39.3,35,30.5,75.1,2,0,128.8,59.3
295.5,59.3,39.3,35,30.5,75.1,2,0,128.8,59.30909091
295.6,59.3,39.3,35,30.5,75.1,2.4,0,128.8,59.3
295.7,59.3,39.4,34.9,30.6,75.1,2.7,0,128.8,59.28181818
295.8,59.3,39.4,34.9,30.6,75.3,2.2,0,128.8,59.26363636
295.9,59.3,39.2,34.9,30.4,75.1,2.5,0,128.8,59.27272727
296,59.3,39.2,34.9,30.4,75.3,3.6,0,128.8,59.26363636
296.1,59.2,39.3,35,30.7,75.3,3.1,0,128.8,59.25454545
296.2,59.2,39.4,35,30.6,74.8,2.2,0,128.8,59.25454545
296.3,59.2,39.4,35,30.6,75.1,3,0,129,59.25454545
296.4,59.3,39.2,34.9,30.6,75.1,3,0,129,59.24545455
296.5,59.2,39.3,34.9,30.5,75.3,2.7,0,129,59.24545455
296.6,59.2,39.3,34.9,30.5,75.1,2.7,0,129,59.24545455
296.7,59.3,39.2,34.9,30.6,75.3,2.7,0,129,59.26363636
296.8,59.3,39.2,34.9,30.6,75.6,2.2,0,129,59.28181818
296.9,59.2,39.2,34.9,30.5,74.8,2.2,0,129,59.3
297,59.3,39.3,35,30.4,75.1,2.5,0,129,59.31818182
297.1,59.3,39.3,35,30.4,75,2.5,0,129,59.32727273
297.2,59.4,39.4,35,30.5,74.8,2.4,0,129,59.33636364
297.3,59.4,39.3,34.9,30.5,75.4,2.4,0,129.2,59.33636364
297.4,59.4,39.3,34.9,30.5,75.4,2.4,0,129.2,59.33636364
297.5,59.5,39.4,35,30.6,75.1,2.4,0,129.2,59.34545455
297.6,59.3,39.2,34.9,30.4,75.3,2.8,0,129.2,59.34545455
297.7,59.3,39.2,34.9,30.4,75.1,2.5,0,129.2,59.34545455
297.8,59.3,39.4,35,30.5,75,2.4,0,129.2,59.33636364
297.9,59.3,39.3,34.9,30.5,74.8,2.5,0,129.2,59.33636364
298,59.3,39.3,34.9,30.5,75.1,2.7,0,129.2,59.32727273
298.1,59.3,39.4,35,30.5,74.8,2.8,0,129.2,59.30909091
298.2,59.3,39.3,34.9,30.6,75,2.4,0,129.2,59.3
298.3,59.3,39.3,34.9,30.6,75,2.4,0,129.4,59.27272727
298.4,59.4,39.3,34.9,30.4,75.3,2.4,0,129.4,59.24545455
298.5,59.3,39.3,35,30.6,75,2.5,0,129.4,59.24545455
298.6,59.3,39.3,35,30.6,75.1,2.5,0,129.4,59.22727273
298.7,59.2,39.4,34.9,30.5,75.1,2.5,0,129.4,59.20909091
298.8,59,39.2,34.8,30.4,75.3,2.4,0,129.4,59.21818182
298.9,59,39.2,34.8,30.4,75,2.7,0,129.4,59.22727273
299,59.3,39.5,35.1,30.5,73,2.4,0,129.4,59.21818182
299.1,59.1,39.3,34.9,30.4,74.8,2.5,0,129.4,59.20909091
299.2,59.1,39.3,34.9,30.4,74.8,2.5,0,129.4,59.2
299.3,59.4,39.4,35,30.5,74.7,2,0,129.6,59.20909091
299.4,59.4,39.4,35,30.5,74.8,1.9,0,129.6,59.23636364
299.5,59.3,39.3,34.9,30.4,75.3,1.3,0,129.6,59.26363636
299.6,59.2,39.1,34.9,30.5,74.8,2.4,0,129.6,59.27272727
299.7,59.2,39.1,34.9,30.5,75,2.5,0,129.6,59.31818182
299.8,59.3,39.3,34.9,30.5,75.4,2.4,0,129.6,59.36363636
299.9,59.3,39.3,35,30.5,75,2.4,0,129.6,59.34545455
300,59.3,39.3,35,30.5,75.1,2.5,0,129.6,59.32727273
300.1,59.4,39.4,35,30.6,75.1,2.5,0,129.6,59.32727273
300.2,59.6,39.4,35,30.6,75.1,2.5,0,129.6,59.34545455
300.3,59.6,39.4,35,30.6,75.1,2.7,0,129.8,59.36363636
300.4,59.2,39.2,34.9,30.4,75,2.2,0,129.8,59.37272727
300.5,59.2,39.2,34.9,30.4,74.7,2.5,0,129.8,59.37272727
300.6,59.3,39.4,35,30.5,75.4,2.5,0,129.8,59.37272727
300.7,59.4,39.3,35,30.5,75,2.7,0,129.8,59.36363636
300.8,59.4,39.3,35,30.5,75,2.7,0,129.8,59.33636364
300.9,59.4,39.3,34.9,30.5,75.3,2.7,0,129.8,59.31818182
301,59.3,39.3,34.9,30.6,75.3,2.7,0,129.8,59.32727273
301.1,59.3,39.3,34.9,30.6,75.3,2.7,0,129.8,59.33636364
301.2,59.3,39.4,35,30.5,75,2.5,0,129.8,59.33636364
301.3,59.3,39.4,35,30.5,75.1,2.8,0,130,59.32727273
301.4,59.4,39.2,34.9,30.5,75.1,2.7,0,130,59.31818182
